,mahalle,sokak,yil,rayic
408,19 MAYIS Mah.,YAMAÇ Sok.,2014,1800
409,19 MAYIS Mah.,YAZAR Sok.,2014,1800
410,19 MAYIS Mah.,YILDIZ Sok.,2014,1800
411,19 MAYIS Mah.,YUSUF BAHA GÜRCAN Sok.,2014,1800
412,19 MAYIS Mah.,23 NİSAN Sok.,2013,1234.36
413,19 MAYIS Mah.,AKDENİZ Sok.,2013,507.03
414,19 MAYIS Mah.,ATATÜRK Cad.,2013,3703.09
415,19 MAYIS Mah.,BAYAR Cad.,2013,3703.09
416,19 MAYIS Mah.,BÖLEN Sok.,2013,1234.36
417,19 MAYIS Mah.,ÇEVRE Sok.,2013,1234.36
418,19 MAYIS Mah.,DİLARA Sok.,2013,1234.36
419,19 MAYIS Mah.,ESİN Sok.,2013,1234.36
420,19 MAYIS Mah.,GÜLAY Sok.,2013,1234.36
421,19 MAYIS Mah.,GÜLTEKİN ÇIKMAZI Sok.,2013,1357.81
422,19 MAYIS Mah.,GÜNEŞLİ Sok.,2013,1234.36
423,19 MAYIS Mah.,GÜRSOYLU Sok.,2013,1357.81
424,19 MAYIS Mah.,HAZIM TEPEYRAN Sok.,2013,1481.24
425,19 MAYIS Mah.,HİLMİPAŞA Sok.,2013,1851.55
426,19 MAYIS Mah.,HÜSEYİN AYANOĞLU Sok.,2013,1234.36
427,19 MAYIS Mah.,İNÖNÜ Cad.,2013,3703.09
428,19 MAYIS Mah.,KADIPAŞA Sok.,2013,1234.36
429,19 MAYIS Mah.,KAPTAN ARİF Sok.,2013,1974.98
430,19 MAYIS Mah.,KAVİSLİ Sok.,2013,1481.24
431,19 MAYIS Mah.,KÜRKÇÜ Sok.,2013,1234.36
432,19 MAYIS Mah.,MEHPARE Sok.,2013,1234.36
433,19 MAYIS Mah.,MERAL ÇIKMAZI Sok.,2013,1234.36
434,19 MAYIS Mah.,MERCAN Sok.,2013,1234.36
435,19 MAYIS Mah.,OKUR Sok.,2013,1234.36
436,19 MAYIS Mah.,ORAL Sok.,2013,1357.81
437,19 MAYIS Mah.,OZAN Sok.,2013,1234.36
438,19 MAYIS Mah.,PANAROMA Sok.,2013,1234.36
439,19 MAYIS Mah.,RIFKIBEY Sok.,2013,1234.36
440,19 MAYIS Mah.,SARAY Sok.,2013,1234.36
441,19 MAYIS Mah.,SARIKANARYA Sok.,2013,1851.55
442,19 MAYIS Mah.,SEVİLAY ÇIKMAZI Sok.,2013,1234.36
443,19 MAYIS Mah.,SİNAN ERCAN Cad.,2013,1851.55
444,19 MAYIS Mah.,SULTAN Sok.,2013,1357.79
445,19 MAYIS Mah.,SÜMER Sok.,2013,1851.55
446,19 MAYIS Mah.,ŞAHİN Sok.,2013,1357.81
447,19 MAYIS Mah.,ŞAKACI Sok.,2013,1357.81
448,19 MAYIS Mah.,ŞEHİT KEMAL UYGUNTÜRK Sok.,2013,1234.36
449,19 MAYIS Mah.,ŞELALE Sok.,2013,1234.36
450,19 MAYIS Mah.,ŞEMSETTİN GÜNALTAY Cad.,2013,3703.09
451,19 MAYIS Mah.,TEVFİKBEY Sok.,2013,704.19
452,19 MAYIS Mah.,TOKTAŞ Sok.,2013,1234.36
453,19 MAYIS Mah.,TURABOĞLU Sok.,2013,1357.81
454,19 MAYIS Mah.,TÜCCARBAŞI Sok.,2013,1851.55
455,19 MAYIS Mah.,ULAŞTIRICI Sok.,2013,1234.36
456,19 MAYIS Mah.,UZAY Sok.,2013,1234.36
457,19 MAYIS Mah.,YAMAÇ Sok.,2013,1234.36
458,19 MAYIS Mah.,YAZAR Sok.,2013,1234.36
459,19 MAYIS Mah.,YILDIZ Sok.,2013,1234.36
460,19 MAYIS Mah.,YUSUF BAHA GÜRCAN Sok.,2013,1234.36
461,19 MAYIS Mah.,23 NİSAN Sok.,2012,1145.05
462,19 MAYIS Mah.,AKDENİZ Sok.,2012,470.34
463,19 MAYIS Mah.,ATATÜRK Cad.,2012,3435.15
464,19 MAYIS Mah.,BAYAR Cad.,2012,3435.15
465,19 MAYIS Mah.,BÖLEN Sok.,2012,1145.05
466,19 MAYIS Mah.,ÇEVRE Sok.,2012,1145.05
467,19 MAYIS Mah.,DİLARA Sok.,2012,1145.05
468,19 MAYIS Mah.,ESİN Sok.,2012,1145.05
469,19 MAYIS Mah.,GÜLAY Sok.,2012,1145.05
470,19 MAYIS Mah.,GÜLTEKİN ÇIKMAZI Sok.,2012,1259.56
471,19 MAYIS Mah.,GÜNEŞLİ Sok.,2012,1145.05
472,19 MAYIS Mah.,GÜRSOYLU Sok.,2012,1259.56
473,19 MAYIS Mah.,HAZIM TEPEYRAN Sok.,2012,1374.06
474,19 MAYIS Mah.,HİLMİPAŞA Sok.,2012,1717.58
475,19 MAYIS Mah.,HÜSEYİN AYANOĞLU Sok.,2012,1145.05
476,19 MAYIS Mah.,İNÖNÜ Cad.,2012,3435.15
477,19 MAYIS Mah.,KADIPAŞA Sok.,2012,1145.05
478,19 MAYIS Mah.,KAPTAN ARİF Sok.,2012,1832.08
479,19 MAYIS Mah.,KAVİSLİ Sok.,2012,1374.06
480,19 MAYIS Mah.,KÜRKÇÜ Sok.,2012,1145.05
481,19 MAYIS Mah.,MEHPARE Sok.,2012,1145.05
482,19 MAYIS Mah.,MERAL ÇIKMAZI Sok.,2012,1145.05
483,19 MAYIS Mah.,MERCAN Sok.,2012,1145.05
484,19 MAYIS Mah.,OKUR Sok.,2012,1145.05
485,19 MAYIS Mah.,ORAL Sok.,2012,1259.56
486,19 MAYIS Mah.,OZAN Sok.,2012,1145.05
487,19 MAYIS Mah.,PANAROMA Sok.,2012,1145.05
488,19 MAYIS Mah.,RIFKIBEY Sok.,2012,1145.05
489,19 MAYIS Mah.,SARAY Sok.,2012,1145.05
490,19 MAYIS Mah.,SARIKANARYA Sok.,2012,1717.58
491,19 MAYIS Mah.,SEVİLAY ÇIKMAZI Sok.,2012,1145.05
492,19 MAYIS Mah.,SİNAN ERCAN Cad.,2012,1717.58
493,19 MAYIS Mah.,SULTAN Sok.,2012,1259.55
494,19 MAYIS Mah.,SÜMER Sok.,2012,1717.58
495,19 MAYIS Mah.,ŞAHİN Sok.,2012,1259.56
496,19 MAYIS Mah.,ŞAKACI Sok.,2012,1259.56
497,19 MAYIS Mah.,ŞEHİT KEMAL UYGUNTÜRK Sok.,2012,1145.05
498,19 MAYIS Mah.,ŞELALE Sok.,2012,1145.05
499,19 MAYIS Mah.,ŞEMSETTİN GÜNALTAY Cad.,2012,3435.15
500,19 MAYIS Mah.,TEVFİKBEY Sok.,2012,653.24
501,19 MAYIS Mah.,TOKTAŞ Sok.,2012,1145.05
502,19 MAYIS Mah.,TURABOĞLU Sok.,2012,1259.56
503,19 MAYIS Mah.,TÜCCARBAŞI Sok.,2012,1717.58
504,19 MAYIS Mah.,ULAŞTIRICI Sok.,2012,1145.05
505,19 MAYIS Mah.,UZAY Sok.,2012,1145.05
506,19 MAYIS Mah.,YAMAÇ Sok.,2012,1145.05
507,19 MAYIS Mah.,YAZAR Sok.,2012,1145.05
508,19 MAYIS Mah.,YILDIZ Sok.,2012,1145.05
509,19 MAYIS Mah.,YUSUF BAHA GÜRCAN Sok.,2012,1145.05
510,19 MAYIS Mah.,23 NİSAN Sok.,2011,1038.5
511,19 MAYIS Mah.,AKDENİZ Sok.,2011,426.57
512,19 MAYIS Mah.,ATATÜRK Cad.,2011,3115.5
513,19 MAYIS Mah.,BAYAR Cad.,2011,3115.5
514,19 MAYIS Mah.,BÖLEN Sok.,2011,1038.5
515,19 MAYIS Mah.,ÇEVRE Sok.,2011,1038.5
516,19 MAYIS Mah.,DİLARA Sok.,2011,1038.5
517,19 MAYIS Mah.,ESİN Sok.,2011,1038.5
518,19 MAYIS Mah.,GÜLAY Sok.,2011,1038.5
519,19 MAYIS Mah.,GÜLTEKİN ÇIKMAZI Sok.,2011,1142.35
520,19 MAYIS Mah.,GÜNEŞLİ Sok.,2011,1038.5
521,19 MAYIS Mah.,GÜRSOYLU Sok.,2011,1142.35
522,19 MAYIS Mah.,HAZIM TEPEYRAN Sok.,2011,1246.2
523,19 MAYIS Mah.,HİLMİPAŞA Sok.,2011,1557.75
524,19 MAYIS Mah.,HÜSEYİN AYANOĞLU Sok.,2011,1038.5
525,19 MAYIS Mah.,İNÖNÜ Cad.,2011,3115.5
526,19 MAYIS Mah.,KADIPAŞA Sok.,2011,1038.5
527,19 MAYIS Mah.,KAPTAN ARİF Sok.,2011,1661.6
528,19 MAYIS Mah.,KAVİSLİ Sok.,2011,1246.2
529,19 MAYIS Mah.,KÜRKÇÜ Sok.,2011,1038.5
530,19 MAYIS Mah.,MEHPARE Sok.,2011,1038.5
531,19 MAYIS Mah.,MERAL ÇIKMAZI Sok.,2011,1038.5
532,19 MAYIS Mah.,MERCAN Sok.,2011,1038.5
533,19 MAYIS Mah.,OKUR Sok.,2011,1038.5
534,19 MAYIS Mah.,ORAL Sok.,2011,1142.35
535,19 MAYIS Mah.,OZAN Sok.,2011,1038.5
536,19 MAYIS Mah.,PANAROMA Sok.,2011,1038.5
537,19 MAYIS Mah.,RIFKIBEY Sok.,2011,1038.5
538,19 MAYIS Mah.,SARAY Sok.,2011,1038.5
539,19 MAYIS Mah.,SARIKANARYA Sok.,2011,1557.75
540,19 MAYIS Mah.,SEVİLAY ÇIKMAZI Sok.,2011,1038.5
541,19 MAYIS Mah.,SİNAN ERCAN Cad.,2011,1557.75
542,19 MAYIS Mah.,SULTAN Sok.,2011,1142.35
543,19 MAYIS Mah.,SÜMER Sok.,2011,1557.75
544,19 MAYIS Mah.,ŞAHİN Sok.,2011,1142.35
545,19 MAYIS Mah.,ŞAKACI Sok.,2011,1142.35
546,19 MAYIS Mah.,ŞEHİT KEMAL UYGUNTÜRK Sok.,2011,1038.5
547,19 MAYIS Mah.,ŞELALE Sok.,2011,1038.5
548,19 MAYIS Mah.,ŞEMSETTİN GÜNALTAY Cad.,2011,3115.5
549,19 MAYIS Mah.,TEVFİKBEY Sok.,2011,592.45
550,19 MAYIS Mah.,TOKTAŞ Sok.,2011,1038.5
551,19 MAYIS Mah.,TURABOĞLU Sok.,2011,1142.35
552,19 MAYIS Mah.,TÜCCARBAŞI Sok.,2011,1557.75
553,19 MAYIS Mah.,ULAŞTIRICI Sok.,2011,1038.5
554,19 MAYIS Mah.,UZAY Sok.,2011,1038.5
555,19 MAYIS Mah.,YAMAÇ Sok.,2011,1038.5
556,19 MAYIS Mah.,YAZAR Sok.,2011,1038.5
557,19 MAYIS Mah.,YILDIZ Sok.,2011,1038.5
558,19 MAYIS Mah.,YUSUF BAHA GÜRCAN Sok.,2011,1038.5
559,19 MAYIS Mah.,23 NİSAN Sok.,2010,1000
560,19 MAYIS Mah.,AKDENİZ Sok.,2010,410.76
561,19 MAYIS Mah.,ATATÜRK Cad.,2010,3000
562,19 MAYIS Mah.,BAYAR Cad.,2010,3000
563,19 MAYIS Mah.,BEGONYA Sok.,2010,3000
564,19 MAYIS Mah.,BÖLEN Sok.,2010,1000
565,19 MAYIS Mah.,ÇEVRE Sok.,2010,1000
566,19 MAYIS Mah.,DİLARA Sok.,2010,1000
567,19 MAYIS Mah.,ESİN Sok.,2010,1000
568,19 MAYIS Mah.,GÜLAY Sok.,2010,1000
569,19 MAYIS Mah.,GÜLTEKİN ÇIKMAZI Sok.,2010,1100
570,19 MAYIS Mah.,GÜNEŞLİ Sok.,2010,1000
571,19 MAYIS Mah.,GÜRSOYLU Sok.,2010,1100
572,19 MAYIS Mah.,HAZIM TEPEYRAN Sok.,2010,1200
573,19 MAYIS Mah.,HİLMİPAŞA Sok.,2010,1500
574,19 MAYIS Mah.,HÜSEYİN AYANOĞLU Sok.,2010,1000
575,19 MAYIS Mah.,İNÖNÜ Cad.,2010,3000
576,19 MAYIS Mah.,KADIPAŞA Sok.,2010,1000
577,19 MAYIS Mah.,KAPTAN ARİF Sok.,2010,1600
578,19 MAYIS Mah.,KAVİSLİ Sok.,2010,1200
579,19 MAYIS Mah.,KÜRKÇÜ Sok.,2010,1000
580,19 MAYIS Mah.,MEHPARE Sok.,2010,1000
581,19 MAYIS Mah.,MERAL ÇIKMAZI Sok.,2010,1000
582,19 MAYIS Mah.,MERCAN Sok.,2010,1000
583,19 MAYIS Mah.,OKUR Sok.,2010,1000
584,19 MAYIS Mah.,ORAL Sok.,2010,1100
585,19 MAYIS Mah.,OZAN Sok.,2010,1000
586,19 MAYIS Mah.,PANAROMA Sok.,2010,1000
587,19 MAYIS Mah.,RIFKIBEY Sok.,2010,1000
588,19 MAYIS Mah.,SARAY Sok.,2010,1000
589,19 MAYIS Mah.,SARIKANARYA Sok.,2010,1500
590,19 MAYIS Mah.,SEVİLAY ÇIKMAZI Sok.,2010,1000
591,19 MAYIS Mah.,SİNAN ERCAN Cad.,2010,1500
592,19 MAYIS Mah.,SULTAN Sok.,2010,1100
593,19 MAYIS Mah.,SÜMER Sok.,2010,1500
594,19 MAYIS Mah.,ŞAHİN Sok.,2010,1100
595,19 MAYIS Mah.,ŞAKACI Sok.,2010,1100
596,19 MAYIS Mah.,ŞEHİT KEMAL UYGUNTÜRK Sok.,2010,1000
597,19 MAYIS Mah.,ŞELALE Sok.,2010,1000
598,19 MAYIS Mah.,ŞEMSETTİN GÜNALTAY Cad.,2010,3000
599,19 MAYIS Mah.,TEVFİKBEY Sok.,2010,570.49
600,19 MAYIS Mah.,TOKTAŞ Sok.,2010,1000
601,19 MAYIS Mah.,TURABOĞLU Sok.,2010,1100
602,19 MAYIS Mah.,TÜCCARBAŞI Sok.,2010,1500
603,19 MAYIS Mah.,ULAŞTIRICI Sok.,2010,1000
604,19 MAYIS Mah.,UZAY Sok.,2010,1000
605,19 MAYIS Mah.,YAMAÇ Sok.,2010,1000
606,19 MAYIS Mah.,YAZAR Sok.,2010,1000
607,19 MAYIS Mah.,YILDIZ Sok.,2010,1000
608,19 MAYIS Mah.,YUSUF BAHA GÜRCAN Sok.,2010,1000
609,19 MAYIS Mah.,23 NİSAN Sok.,2009,410.76
610,19 MAYIS Mah.,AKDENİZ Sok.,2009,410.76
611,19 MAYIS Mah.,ATATÜRK Cad.,2009,1026.89
612,19 MAYIS Mah.,BAYAR Cad.,2009,1026.89
613,19 MAYIS Mah.,BÖLEN Sok.,2009,456.39
614,19 MAYIS Mah.,ÇEVRE Sok.,2009,456.39
615,19 MAYIS Mah.,DİLARA Sok.,2009,456.39
616,19 MAYIS Mah.,ESİN Sok.,2009,456.39
617,19 MAYIS Mah.,GÜLAY Sok.,2009,456.39
618,19 MAYIS Mah.,GÜNEŞLİ Sok.,2009,456.39
619,19 MAYIS Mah.,GÜRSOYLU Sok.,2009,456.39
620,19 MAYIS Mah.,HAZIM TEPEYRAN Sok.,2009,456.39
621,19 MAYIS Mah.,HİLMİPAŞA Sok.,2009,456.39
622,19 MAYIS Mah.,HÜSEYİN AYANOĞLU Sok.,2009,456.39
623,19 MAYIS Mah.,İNÖNÜ Cad.,2009,1026.89
624,19 MAYIS Mah.,KADIPAŞA Sok.,2009,456.39
625,19 MAYIS Mah.,KAPTAN ARİF Sok.,2009,798.69
626,19 MAYIS Mah.,KAVİSLİ Sok.,2009,570.49
627,19 MAYIS Mah.,KÜRKÇÜ Sok.,2009,456.39
628,19 MAYIS Mah.,MEHPARE Sok.,2009,456.39
629,19 MAYIS Mah.,MERAL ÇIKMAZI Sok.,2009,456.39
630,19 MAYIS Mah.,MERCAN Sok.,2009,456.39
631,19 MAYIS Mah.,OKUR Sok.,2009,456.39
632,19 MAYIS Mah.,ORAL Sok.,2009,456.39
633,19 MAYIS Mah.,OZAN Sok.,2009,456.39
634,19 MAYIS Mah.,PANAROMA Sok.,2009,456.39
635,19 MAYIS Mah.,RIFKIBEY Sok.,2009,456.39
636,19 MAYIS Mah.,SARAY Sok.,2009,456.39
637,19 MAYIS Mah.,SARIKANARYA Sok.,2009,456.39
638,19 MAYIS Mah.,SEVİLAY ÇIKMAZI Sok.,2009,456.39
639,19 MAYIS Mah.,SİNAN ERCAN Cad.,2009,570.49
640,19 MAYIS Mah.,SULTAN Sok.,2009,456.39
641,19 MAYIS Mah.,SÜMER Sok.,2009,456.39
642,19 MAYIS Mah.,ŞAHİN Sok.,2009,456.39
643,19 MAYIS Mah.,ŞAKACI Sok.,2009,456.39
644,19 MAYIS Mah.,ŞELALE Sok.,2009,456.39
645,19 MAYIS Mah.,ŞEMSETTİN GÜNALTAY Cad.,2009,1334.95
646,19 MAYIS Mah.,TEVFİKBEY Sok.,2009,570.49
647,19 MAYIS Mah.,TOKTAŞ Sok.,2009,456.39
648,19 MAYIS Mah.,TURABOĞLU Sok.,2009,570.49
649,19 MAYIS Mah.,TÜCCARBAŞI Sok.,2009,684.59
650,19 MAYIS Mah.,ULAŞTIRICI Sok.,2009,570.49
651,19 MAYIS Mah.,UZAY Sok.,2009,456.39
652,19 MAYIS Mah.,YAMAÇ Sok.,2009,456.39
653,19 MAYIS Mah.,YAZAR Sok.,2009,456.39
654,19 MAYIS Mah.,YILDIZ Sok.,2009,456.39
655,19 MAYIS Mah.,YUSUF BAHA GÜRCAN Sok.,2009,456.39
656,19 MAYIS Mah.,23 NİSAN Sok.,2008,387.51
657,19 MAYIS Mah.,AKDENİZ Sok.,2008,387.51
658,19 MAYIS Mah.,ATATÜRK Cad.,2008,968.76
659,19 MAYIS Mah.,BAYAR Cad.,2008,968.76
660,19 MAYIS Mah.,BÖLEN Sok.,2008,430.56
661,19 MAYIS Mah.,ÇEVRE Sok.,2008,430.56
662,19 MAYIS Mah.,DİLARA Sok.,2008,430.56
663,19 MAYIS Mah.,ESİN Sok.,2008,430.56
664,19 MAYIS Mah.,GÜLAY Sok.,2008,430.56
665,19 MAYIS Mah.,GÜNEŞLİ Sok.,2008,430.56
666,19 MAYIS Mah.,GÜRSOYLU Sok.,2008,430.56
667,19 MAYIS Mah.,HAZIM TEPEYRAN Sok.,2008,430.56
668,19 MAYIS Mah.,HİLMİPAŞA Sok.,2008,430.56
669,19 MAYIS Mah.,HÜSEYİN AYANOĞLU Sok.,2008,430.56
670,19 MAYIS Mah.,İNÖNÜ Cad.,2008,968.76
671,19 MAYIS Mah.,KADIPAŞA Sok.,2008,430.56
672,19 MAYIS Mah.,KAPTAN ARİF Sok.,2008,753.48
673,19 MAYIS Mah.,KAVİSLİ Sok.,2008,538.2
674,19 MAYIS Mah.,KÜRKÇÜ Sok.,2008,430.56
675,19 MAYIS Mah.,MEHPARE Sok.,2008,430.56
676,19 MAYIS Mah.,MERAL ÇIKMAZI Sok.,2008,430.56
677,19 MAYIS Mah.,MERCAN Sok.,2008,430.56
678,19 MAYIS Mah.,OKUR Sok.,2008,430.56
679,19 MAYIS Mah.,ORAL Sok.,2008,430.56
680,19 MAYIS Mah.,OZAN Sok.,2008,430.56
681,19 MAYIS Mah.,PANAROMA Sok.,2008,430.56
682,19 MAYIS Mah.,RIFKIBEY Sok.,2008,430.56
683,19 MAYIS Mah.,SARAY Sok.,2008,430.56
684,19 MAYIS Mah.,SARIKANARYA Sok.,2008,430.56
685,19 MAYIS Mah.,SEVİLAY ÇIKMAZI Sok.,2008,430.56
686,19 MAYIS Mah.,SİNAN ERCAN Cad.,2008,538.2
687,19 MAYIS Mah.,SULTAN Sok.,2008,430.56
688,19 MAYIS Mah.,SÜMER Sok.,2008,430.56
689,19 MAYIS Mah.,ŞAHİN Sok.,2008,430.56
690,19 MAYIS Mah.,ŞAKACI Sok.,2008,430.56
691,19 MAYIS Mah.,ŞELALE Sok.,2008,430.56
692,19 MAYIS Mah.,ŞEMSETTİN GÜNALTAY Cad.,2008,1259.39
693,19 MAYIS Mah.,TEVFİKBEY Sok.,2008,538.2
694,19 MAYIS Mah.,TOKTAŞ Sok.,2008,430.56
695,19 MAYIS Mah.,TURABOĞLU Sok.,2008,538.2
696,19 MAYIS Mah.,TÜCCARBAŞI Sok.,2008,645.84
697,19 MAYIS Mah.,ULAŞTIRICI Sok.,2008,538.2
698,19 MAYIS Mah.,UZAY Sok.,2008,430.56
699,19 MAYIS Mah.,YAMAÇ Sok.,2008,430.56
700,19 MAYIS Mah.,YAZAR Sok.,2008,430.56
701,19 MAYIS Mah.,YILDIZ Sok.,2008,430.56
702,19 MAYIS Mah.,YUSUF BAHA GÜRCAN Sok.,2008,430.56
703,19 MAYIS Mah.,23 NİSAN Sok.,2007,374.04
704,19 MAYIS Mah.,AKDENİZ Sok.,2007,374.04
705,19 MAYIS Mah.,ATATÜRK Cad.,2007,935.1
706,19 MAYIS Mah.,BAYAR Cad.,2007,935.1
707,19 MAYIS Mah.,BÖLEN Sok.,2007,415.6
708,19 MAYIS Mah.,ÇEVRE Sok.,2007,415.6
709,19 MAYIS Mah.,DİLARA Sok.,2007,415.6
710,19 MAYIS Mah.,ESİN Sok.,2007,415.6
711,19 MAYIS Mah.,GÜLAY Sok.,2007,415.6
712,19 MAYIS Mah.,GÜNEŞLİ Sok.,2007,415.6
713,19 MAYIS Mah.,GÜRSOYLU Sok.,2007,415.6
714,19 MAYIS Mah.,HAZIM TEPEYRAN Sok.,2007,415.6
715,19 MAYIS Mah.,HİLMİPAŞA Sok.,2007,415.6
716,19 MAYIS Mah.,HÜSEYİN AYANOĞLU Sok.,2007,415.6
717,19 MAYIS Mah.,İNÖNÜ Cad.,2007,935.1
718,19 MAYIS Mah.,KADIPAŞA Sok.,2007,415.6
719,19 MAYIS Mah.,KAPTAN ARİF Sok.,2007,727.3
720,19 MAYIS Mah.,KAVİSLİ Sok.,2007,519.5
721,19 MAYIS Mah.,KÜRKÇÜ Sok.,2007,415.6
722,19 MAYIS Mah.,MEHPARE Sok.,2007,415.6
723,19 MAYIS Mah.,MERAL ÇIKMAZI Sok.,2007,415.6
724,19 MAYIS Mah.,MERCAN Sok.,2007,415.6
725,19 MAYIS Mah.,OKUR Sok.,2007,415.6
726,19 MAYIS Mah.,ORAL Sok.,2007,415.6
727,19 MAYIS Mah.,OZAN Sok.,2007,415.6
728,19 MAYIS Mah.,PANAROMA Sok.,2007,415.6
729,19 MAYIS Mah.,RIFKIBEY Sok.,2007,415.6
730,19 MAYIS Mah.,SARAY Sok.,2007,415.6
731,19 MAYIS Mah.,SARIKANARYA Sok.,2007,415.6
732,19 MAYIS Mah.,SEVİLAY ÇIKMAZI Sok.,2007,415.6
733,19 MAYIS Mah.,SİNAN ERCAN Cad.,2007,519.5
734,19 MAYIS Mah.,SULTAN Sok.,2007,415.6
735,19 MAYIS Mah.,SÜMER Sok.,2007,415.6
736,19 MAYIS Mah.,ŞAHİN Sok.,2007,415.6
737,19 MAYIS Mah.,ŞAKACI Sok.,2007,415.6
738,19 MAYIS Mah.,ŞELALE Sok.,2007,415.6
739,19 MAYIS Mah.,ŞEMSETTİN GÜNALTAY Cad.,2007,1215.63
740,19 MAYIS Mah.,TEVFİKBEY Sok.,2007,519.5
741,19 MAYIS Mah.,TOKTAŞ Sok.,2007,415.6
742,19 MAYIS Mah.,TURABOĞLU Sok.,2007,519.5
743,19 MAYIS Mah.,TÜCCARBAŞI Sok.,2007,623.4
744,19 MAYIS Mah.,ULAŞTIRICI Sok.,2007,519.5
745,19 MAYIS Mah.,UZAY Sok.,2007,415.6
746,19 MAYIS Mah.,YAMAÇ Sok.,2007,415.6
747,19 MAYIS Mah.,YAZAR Sok.,2007,415.6
748,19 MAYIS Mah.,YILDIZ Sok.,2007,415.6
749,19 MAYIS Mah.,YUSUF BAHA GÜRCAN Sok.,2007,415.6
750,19 MAYIS Mah.,23 NİSAN Sok.,2006,360
751,19 MAYIS Mah.,AKDENİZ Sok.,2006,360
752,19 MAYIS Mah.,ATATÜRK Cad.,2006,900
753,19 MAYIS Mah.,BAYAR Cad.,2006,900
754,19 MAYIS Mah.,BÖLEN Sok.,2006,400
755,19 MAYIS Mah.,ÇEVRE Sok.,2006,400
756,19 MAYIS Mah.,DİLARA Sok.,2006,400
757,19 MAYIS Mah.,ESİN Sok.,2006,400
758,19 MAYIS Mah.,GÜLAY Sok.,2006,400
759,19 MAYIS Mah.,GÜNEŞLİ Sok.,2006,400
760,19 MAYIS Mah.,GÜRSOYLU Sok.,2006,400
761,19 MAYIS Mah.,HAZIM TEPEYRAN Sok.,2006,400
762,19 MAYIS Mah.,HİLMİPAŞA Sok.,2006,400
763,19 MAYIS Mah.,HÜSEYİN AYANOĞLU Sok.,2006,400
764,19 MAYIS Mah.,İNÖNÜ Cad.,2006,900
765,19 MAYIS Mah.,KADIPAŞA Sok.,2006,400
766,19 MAYIS Mah.,KAPTAN ARİF Sok.,2006,700
767,19 MAYIS Mah.,KAVİSLİ Sok.,2006,500
768,19 MAYIS Mah.,KÜRKÇÜ Sok.,2006,400
769,19 MAYIS Mah.,MEHPARE Sok.,2006,400
770,19 MAYIS Mah.,MERAL ÇIKMAZI Sok.,2006,400
771,19 MAYIS Mah.,MERCAN Sok.,2006,400
772,19 MAYIS Mah.,OKUR Sok.,2006,400
773,19 MAYIS Mah.,ORAL Sok.,2006,400
774,19 MAYIS Mah.,OZAN Sok.,2006,400
775,19 MAYIS Mah.,PANAROMA Sok.,2006,400
776,19 MAYIS Mah.,RIFKIBEY Sok.,2006,400
777,19 MAYIS Mah.,SARAY Sok.,2006,400
778,19 MAYIS Mah.,SARIKANARYA Sok.,2006,400
779,19 MAYIS Mah.,SEVİLAY ÇIKMAZI Sok.,2006,400
780,19 MAYIS Mah.,SİNAN ERCAN Cad.,2006,500
781,19 MAYIS Mah.,SULTAN Sok.,2006,400
782,19 MAYIS Mah.,SÜMER Sok.,2006,400
783,19 MAYIS Mah.,ŞAHİN Sok.,2006,400
784,19 MAYIS Mah.,ŞAKACI Sok.,2006,400
785,19 MAYIS Mah.,ŞELALE Sok.,2006,400
786,19 MAYIS Mah.,ŞEMSETTİN GÜNALTAY Cad.,2006,1170
787,19 MAYIS Mah.,TEVFİKBEY Sok.,2006,500
788,19 MAYIS Mah.,TOKTAŞ Sok.,2006,400
789,19 MAYIS Mah.,TURABOĞLU Sok.,2006,500
790,19 MAYIS Mah.,TÜCCARBAŞI Sok.,2006,600
791,19 MAYIS Mah.,ULAŞTIRICI Sok.,2006,500
792,19 MAYIS Mah.,UZAY Sok.,2006,400
793,19 MAYIS Mah.,YAMAÇ Sok.,2006,400
794,19 MAYIS Mah.,YAZAR Sok.,2006,400
795,19 MAYIS Mah.,YILDIZ Sok.,2006,400
796,19 MAYIS Mah.,YUSUF BAHA GÜRCAN Sok.,2006,400
797,ACIBADEM Mah.,-,2020,7469.67
798,ACIBADEM Mah.,-,2020,7469.67
799,ACIBADEM Mah.,-,2020,7469.67
800,ACIBADEM Mah.,-,2020,6847.21
801,ACIBADEM Mah.,-,2020,6847.21
802,ACIBADEM Mah.,-,2020,6847.21
803,ACIBADEM Mah.,-,2020,6847.21
804,ACIBADEM Mah.,-,2020,6847.21
805,ACIBADEM Mah.,-,2020,6847.21
806,ACIBADEM Mah.,-,2020,6847.21
807,ACIBADEM Mah.,-,2020,6847.21
808,ACIBADEM Mah.,-,2020,6847.21
809,ACIBADEM Mah.,-,2020,6847.21
810,ACIBADEM Mah.,-,2020,13086.16
811,ACIBADEM Mah.,-,2020,13086.16
812,ACIBADEM Mah.,-,2020,7469.67
813,ACIBADEM Mah.,-,2020,13086.16
814,ACIBADEM Mah.,-,2020,13086.16
815,ACIBADEM Mah.,-,2020,13086.16
816,ACIBADEM Mah.,-,2020,7469.67
817,ACIBADEM Mah.,-,2020,7469.67
818,ACIBADEM Mah.,-,2020,7469.67
819,ACIBADEM Mah.,-,2020,7469.67
820,ACIBADEM Mah.,-,2020,7469.67
821,ACIBADEM Mah.,-,2020,7469.67
822,ACIBADEM Mah.,-,2020,13086.16
823,ACIBADEM Mah.,-,2020,7469.67
